id,title,popularity,release_date,launch Month,launch Year ,vote_average,vote_count
17681,Scooby-Doo! and the Witch's Ghost,45.654,10/5/1999,10,1999,7.385,384
45317,The Fighter,28.512,12/10/2010,12,2010,7.384,4074
3089,Red River,21.749,8/26/1948,8,1948,7.384,468
303483,Once in a Lifetime,7.199,12/3/2014,12,2014,7.384,301
1542,Office Space,32.258,2/19/1999,2,1999,7.383,2702
1645,A Time to Kill,38.346,7/24/1996,7,1996,7.383,2289
1052,Blow-Up,26.455,12/18/1966,12,1966,7.383,1124
7862,The Counterfeiters,11.903,3/22/2007,3,2007,7.383,560
628,Interview with the Vampire,47.126,11/11/1994,11,1994,7.382,5406
481432,Happy as Lazzaro,18.283,5/31/2018,5,2018,7.38,610
4011,Beetlejuice,53.158,3/30/1988,3,1988,7.379,6226
814,An American Werewolf in London,58.649,8/21/1981,8,1981,7.379,2176
11206,Wait Until Dark,23.318,10/26/1967,10,1967,7.379,475
2899,Asterix & Obelix: Mission Cleopatra,36.991,1/30/2002,1,2002,7.378,3251
9504,Glengarry Glen Ross,21.071,9/15/1992,9,1992,7.378,1217
544401,Cherry,34.827,2/26/2021,2,2021,7.378,1164
416494,Status Update,25.64,2/9/2018,2,2018,7.378,489
539617,Big Time Adolescence,18.465,3/13/2020,3,2020,7.378,303
88273,A Royal Affair,13.279,3/29/2012,3,2012,7.377,797
14638,The Killers,15.368,8/28/1946,8,1946,7.377,349
260,The 39 Steps,16.661,6/6/1935,6,1935,7.376,856
37094,Falling Down,39.417,2/26/1993,2,1993,7.375,3351
417320,Descendants 2,52.52,7/21/2017,7,2017,7.375,1522
621013,Chemical Hearts,31.682,8/21/2020,8,2020,7.375,1064
489930,Blindspotting,16.565,7/20/2018,7,2018,7.375,607
3766,The Lady from Shanghai,14.584,12/24/1947,12,1947,7.375,584
249164,If I Stay,39.878,8/21/2014,8,2014,7.374,4044
22803,Law Abiding Citizen,54.292,10/15/2009,10,2009,7.373,4706
13199,American Me,20.734,3/13/1992,3,1992,7.373,326
713,The Piano,16.079,5/19/1993,5,1993,7.372,1371
25866,The Sucker,17.446,3/24/1965,3,1965,7.372,603
374461,Mr. Church,16.423,9/16/2016,9,2016,7.372,442
16320,Serenity,32.744,9/25/2005,9,2005,7.371,3241
140,Bad Education,19.737,3/19/2004,3,2004,7.371,875
8356,An Affair to Remember,15.813,7/11/1957,7,1957,7.371,421
100271,A Letter to Momo,18.651,4/21/2012,4,2012,7.371,336
855,Black Hawk Down,55.756,12/28/2001,12,2001,7.37,5291
33701,French Fried Vacation 2: The Bronzés go Skiing,9.831,11/22/1979,11,1979,7.37,1112
6644,El Dorado,29.152,12/17/1966,12,1966,7.37,472
4032,My Girl,30.125,11/27/1991,11,1991,7.369,1916
2798,Oscar,10.781,10/11/1967,10,1967,7.369,447
12902,Scooby-Doo! and the Loch Ness Monster,96.586,5/20/2004,5,2004,7.369,388
2757,Adaptation.,16.627,12/6/2002,12,2002,7.368,2273
302528,Remember,11.516,10/23/2015,10,2015,7.368,653
7452,"The Cook, the Thief, His Wife & Her Lover",17.177,10/13/1989,10,1989,7.368,558
4133,Blow,23.541,4/4/2001,4,2001,7.367,4044
46838,Tucker and Dale vs. Evil,24.251,1/22/2010,1,2010,7.366,2535
2291,Jacob's Ladder,29.884,11/2/1990,11,1990,7.366,1471
615643,Minari,29.369,2/12/2021,2,2021,7.366,1429
429174,Loveless,13.227,6/1/2017,6,2017,7.366,683
408647,Teen Titans: The Judas Contract,20.424,3/31/2017,3,2017,7.366,640
570661,The Collini Case,13.395,4/18/2019,4,2019,7.366,317
157354,Fruitvale Station,83.22,7/26/2013,7,2013,7.365,1190
583689,Moxie,23.113,3/3/2021,3,2021,7.365,753
80278,The Impossible,45.986,9/9/2012,9,2012,7.364,5934
307081,Southpaw,71.245,3/24/2015,3,2015,7.364,5222
16307,The Wicker Man,24.615,12/6/1973,12,1973,7.364,1225
1554,Down by Law,13.174,9/20/1986,9,1986,7.364,669
890980,God's Crooked Lines,20.086,10/6/2022,10,2022,7.364,546
65754,The Girl with the Dragon Tattoo,210.922,12/14/2011,12,2011,7.363,6546
438148,Minions: The Rise of Gru,168.587,6/29/2022,6,2022,7.363,3136
457,Sissi,14.951,12/22/1955,12,1955,7.363,438
37799,The Social Network,50.018,10/1/2010,10,2010,7.362,11314
10024,My Sister's Keeper,29.328,6/26/2009,6,2009,7.362,1968
205220,Philomena,16.588,11/1/2013,11,2013,7.362,1514
289222,The Zookeeper's Wife,21.931,3/24/2017,3,2017,7.362,1426
20312,Interstate 60,27.308,4/13/2002,4,2002,7.362,604
14433,Zulu,23.072,1/22/1964,1,1964,7.362,460
81188,Rise of the Guardians,75.665,11/21/2012,11,2012,7.361,6288
2252,Eastern Promises,33.335,9/14/2007,9,2007,7.361,3041
663260,Black Box,18.328,9/8/2021,9,2021,7.361,973
332270,Battle for Sevastopol,25.141,4/2/2015,4,2015,7.361,403
39356,Boy,14.829,2/14/2010,2,2010,7.361,364
840,Close Encounters of the Third Kind,28.67,12/14/1977,12,1977,7.36,3877
476299,Ghostland,31.609,3/14/2018,3,2018,7.36,2213
13635,Mesrine: Killer Instinct,11.594,10/22/2008,10,2008,7.36,859
407449,Lucky,12.894,9/29/2017,9,2017,7.36,523
13321,Lifeboat,15.438,1/28/1944,1,1944,7.36,393
9662,The Triplets of Belleville,14.649,6/11/2003,6,2003,7.359,862
276624,I Am a Hero,16.794,4/23/2016,4,2016,7.359,369
522369,Sorry We Missed You,14.746,10/4/2019,10,2019,7.358,663
184,Jackie Brown,32.329,12/25/1997,12,1997,7.357,5878
57361,The Yellow Sea,17.905,12/22/2010,12,2010,7.357,443
7863,Shine,12.354,8/15/1996,8,1996,7.356,598
10144,The Little Mermaid,107.824,11/17/1989,11,1989,7.355,7388
4147,Road to Perdition,33.527,7/12/2002,7,2002,7.355,3351
10975,Operation Condor,34.852,2/7/1991,2,1991,7.355,492
38528,Horse Fever,8.416,10/29/1976,10,1976,7.355,334
756,Fantasia,35.57,11/13/1940,11,1940,7.354,2827
1923,Twin Peaks: Fire Walk with Me,29.204,6/3/1992,6,1992,7.354,1755
342737,20th Century Women,24.069,12/28/2016,12,2016,7.354,1067
90369,Now Is Good,20.648,9/19/2012,9,2012,7.354,1047
449406,Vivo,40.202,7/30/2021,7,2021,7.354,659
191714,The Lunchbox,16.551,9/20/2013,9,2013,7.354,644
547258,Play,5.443,9/4/2019,9,2019,7.354,328
140823,Saving Mr. Banks,21.682,11/29/2013,11,2013,7.353,3139
802,Lolita,38.087,6/13/1962,6,1962,7.353,1880
9571,Dazed and Confused,19.932,9/24/1993,9,1993,7.353,1870
34647,Enter the Void,19.567,6/17/2009,6,2009,7.353,1635
11230,Drunken Master,30.248,10/5/1978,10,1978,7.353,842
11673,Cyrano de Bergerac,13.834,3/28/1990,3,1990,7.352,701
212167,Patema Inverted,21.674,11/9/2013,11,2013,7.352,374
49361,Don't Torture a Duckling,11.74,9/29/1972,9,1972,7.352,328
425,Ice Age,104.375,3/10/2002,3,2002,7.351,12417
545609,Extraction,67.211,4/24/2020,4,2020,7.351,5603
399404,Darkest Hour,33.811,11/22/2017,11,2017,7.351,4800
318846,The Big Short,43.151,12/11/2015,12,2015,7.35,8418
1427,Perfume: The Story of a Murderer,54.707,9/13/2006,9,2006,7.35,4231
58,Pirates of the Caribbean: Dead Man's Chest,114.357,7/6/2006,7,2006,7.348,15006
658,Goldfinger,45.355,9/20/1964,9,1964,7.348,3296
432616,Promise at Dawn,12.788,12/20/2017,12,2017,7.348,448
755339,Just Another Christmas,15.888,12/3/2020,12,2020,7.348,375
416477,The Big Sick,22.29,3/30/2017,3,2017,7.347,2269
37775,"Bianco, rosso e Verdone",6.778,2/20/1981,2,1981,7.347,679
2756,The Abyss,35.52,8/9/1989,8,1989,7.346,2637
21484,Possession,23.136,5/27/1981,5,1981,7.346,940
88,Dirty Dancing,33.489,8/21/1987,8,1987,7.345,5735
132363,The Butler,21.325,8/16/2013,8,2013,7.345,2735
488,The African Queen,18.88,1/7/1952,1,1952,7.345,870
315635,Spider-Man: Homecoming,122.603,7/5/2017,7,2017,7.344,20666
21450,Naked,18.081,9/14/1993,9,1993,7.344,485
75656,Now You See Me,68.358,5/29/2013,5,2013,7.343,14821
15255,Undisputed II: Last Man Standing,41.946,4/11/2006,4,2006,7.343,727
22164,Blood and Bone,43.239,2/7/2009,2,2009,7.343,702
634544,Uncle Frank,17.115,11/25/2020,11,2020,7.343,366
66125,Red Dog,26.896,8/4/2011,8,2011,7.343,357
12311,Mutiny on the Bounty,24.146,11/22/1935,11,1935,7.343,302
49051,The Hobbit: An Unexpected Journey,92.223,12/12/2012,12,2012,7.342,17496
180,Minority Report,33.834,6/20/2002,6,2002,7.342,8118
433498,Papillon,38.917,9/7/2017,9,2017,7.342,1772
687,Dead Man Walking,27.333,12/29/1995,12,1995,7.342,1241
454626,Sonic the Hedgehog,114.481,2/12/2020,2,2020,7.34,8979
82695,Les Misérables,32.08,12/18/2012,12,2012,7.339,5013
470,21 Grams,22.942,9/6/2003,9,2003,7.339,2895
446893,Trolls World Tour,132.219,3/11/2020,3,2020,7.339,1967
11644,Blow Out,17.248,7/24/1981,7,1981,7.339,1264
9652,The Passenger,12.304,2/28/1975,2,1975,7.339,441
381288,Split,76.881,1/19/2017,1,2017,7.338,16452
239877,The Mafia Kills Only in Summer,7.46,11/28/2013,11,2013,7.338,1068
12776,Johnny Stecchino,10.372,10/24/1991,10,1991,7.338,968
590223,Love and Monsters,37.364,10/16/2020,10,2020,7.337,3685
587792,Palm Springs,22.932,7/10/2020,7,2020,7.337,2736
39148,Dragon Ball: The Path to Power,35.441,3/4/1996,3,1996,7.337,312
15764,Sophie's Choice,19.428,12/8/1982,12,1982,7.336,790
11881,Miracle on 34th Street,43.762,6/4/1947,6,1947,7.336,648
1429,25th Hour,20.823,12/19/2002,12,2002,7.335,2174
506528,Harriet,30.339,11/1/2019,11,2019,7.334,719
846214,"The Simpsons: The Good, the Bart, and the Loki",42.28,7/7/2021,7,2021,7.334,629
4710,Masculin Féminin,14.522,4/22/1966,4,1966,7.334,346
13183,Watchmen,56.339,3/4/2009,3,2009,7.333,8577
293670,The Wailing,22.605,5/12/2016,5,2016,7.333,1544
25793,Precious,15.907,11/6/2009,11,2009,7.333,1528
259316,Fantastic Beasts and Where to Find Them,91.549,11/16/2016,11,2016,7.332,18005
82690,Wreck-It Ralph,78.468,11/1/2012,11,2012,7.332,11644
594,The Terminal,40.763,6/17/2004,6,2004,7.332,7334
900667,One Piece Film Red,137.569,8/6/2022,8,2022,7.332,781
1071806,Hunger,28.463,4/4/2023,4,2023,7.332,307
77016,End of Watch,21.72,9/20/2012,9,2012,7.331,2983
874,A Man for All Seasons,12.562,12/13/1966,12,1966,7.331,378
546121,Run,54.016,11/20/2020,11,2020,7.33,2289
10234,Funny Games,18.255,9/11/1997,9,1997,7.33,1648
2841,A Very Long Engagement,13.296,10/27/2004,10,2004,7.33,1103
2977,Becoming Jane,15.67,3/2/2007,3,2007,7.33,1102
242643,Batman: Assault on Arkham,34.289,8/12/2014,8,2014,7.33,1039
54138,Star Trek Into Darkness,61.778,5/5/2013,5,2013,7.329,8652
504608,Rocketman,30.989,5/17/2019,5,2019,7.329,4328
2666,Dark City,37.382,2/27/1998,2,1998,7.329,2561
255,Stolen Kisses,12.173,9/4/1968,9,1968,7.329,377
298582,Full Out,13.149,9/11/2015,9,2015,7.329,330
4543,Monty Python's The Meaning of Life,27.803,3/31/1983,3,1983,7.328,1711
9385,The Twelve Tasks of Asterix,21.004,6/26/1976,6,1976,7.328,1130
169881,The Physician,29.804,12/25/2013,12,2013,7.328,997
508642,Gonjiam: Haunted Asylum,29.322,3/28/2018,3,2018,7.328,565
134,"O Brother, Where Art Thou?",36.831,8/30/2000,8,2000,7.326,3833
15362,Mesrine: Public Enemy #1,11.725,11/19/2008,11,2008,7.326,811
25673,A Place in the Sun,13.725,6/12/1951,6,1951,7.326,340
324552,John Wick: Chapter 2,118.38,2/8/2017,2,2017,7.324,12169
520172,Happiest Season,19.704,11/26/2020,11,2020,7.324,1056
4816,Ghost Dog: The Way of the Samurai,23.365,6/2/1999,6,1999,7.323,1069
535356,Elisa & Marcela,18.322,5/24/2019,5,2019,7.323,361
420809,Maleficent: Mistress of Evil,72.573,10/16/2019,10,2019,7.322,5752
420814,Christopher Robin,31.438,8/2/2018,8,2018,7.322,2552
104,Run Lola Run,25.287,3/3/1998,3,1998,7.322,2027
15601,Scooby-Doo! and the Cyber Chase,23.815,10/9/2001,10,2001,7.322,479
3131,Gangs of New York,35.83,12/14/2002,12,2002,7.321,6151
690,Pickpocket,12.432,12/16/1959,12,1959,7.321,458
18311,Days of Being Wild,25.184,12/15/1990,12,1990,7.321,418
6404,Nosferatu the Vampyre,21.982,1/17/1979,1,1979,7.32,732
2502,The Bourne Supremacy,50.47,7/23/2004,7,2004,7.318,7056
7445,Brothers,49.109,12/2/2009,12,2009,7.318,3256
112198,What's in a Name,11.659,4/25/2012,4,2012,7.318,1557
228194,The Hundred-Foot Journey,20.896,8/6/2014,8,2014,7.318,1347
9589,Christiane F.,18.28,4/2/1981,4,1981,7.317,1225
269258,Head Full of Honey,7.658,12/25/2014,12,2014,7.317,326
539681,DC League of Super-Pets,67.844,7/27/2022,7,2022,7.316,1365
304357,Woman in Gold,21.928,3/20/2015,3,2015,7.316,1302
7979,The Kite Runner,22.384,12/14/2007,12,2007,7.316,1070
550231,The Secret: Dare to Dream,17.714,4/16/2020,4,2020,7.316,536
323661,Mune: Guardian of the Moon,27.013,2/5/2015,2,2015,7.316,503
10647,Pay It Forward,31.128,10/20/2000,10,2000,7.315,1649
642885,Hocus Pocus 2,89.677,9/30/2022,9,2022,7.315,1499
892,Delicatessen,17.199,4/17/1991,4,1991,7.315,1302
949423,Pearl,53.33,9/16/2022,9,2022,7.315,1127
18785,The Hangover,106.833,6/2/2009,6,2009,7.314,15962
407448,Detroit,18.101,7/28/2017,7,2017,7.314,1541
486947,The Guilty,18.332,2/22/2018,2,2018,7.313,1558
10669,Deliverance,27.946,8/18/1972,8,1972,7.313,1437
13932,Jack-Jack Attack,15.772,3/15/2005,3,2005,7.313,864
571468,Freaks Out,16.02,10/28/2021,10,2021,7.313,811
265712,Stand by Me Doraemon,71.464,8/8/2014,8,2014,7.313,479
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,307.152,7/31/2023,7,2023,7.312,851
801,"Good Morning, Vietnam",25.939,12/23/1987,12,1987,7.311,2471
949423,Pearl,53.33,9/16/2022,9,2022,7.311,1131
21348,Kirikou and the Sorceress,15.002,12/9/1998,12,1998,7.311,1028
197082,Venus in Fur,16.411,5/28/2013,5,2013,7.311,632
122917,The Hobbit: The Battle of the Five Armies,124.293,12/10/2014,12,2014,7.31,13427
318121,The Fundamentals of Caring,23.932,6/16/2016,6,2016,7.31,2074
11499,Frost/Nixon,21.571,10/15/2008,10,2008,7.31,1079
10911,The Guns of Navarone,34.642,4/27/1961,4,1961,7.31,707
6619,Death in Venice,17.347,3/2/1971,3,1971,7.31,435
121642,Twice Born,11.579,9/13/2012,9,2012,7.31,423
119450,Dawn of the Planet of the Apes,146.874,6/26/2014,6,2014,7.309,10444
764,The Evil Dead,44.947,9/10/1981,9,1981,7.309,3645
381,To Catch a Thief,26.057,8/3/1955,8,1955,7.309,1376
1791,The Piano Teacher,20.75,9/5/2001,9,2001,7.309,992
498248,Mia and the White Lion,28.385,8/2/2018,8,2018,7.309,826
36940,The First Beautiful Thing,10.042,1/15/2010,1,2010,7.309,491
297,Meet Joe Black,64.975,11/12/1998,11,1998,7.308,4678
57212,War Horse,29.366,12/25/2011,12,2011,7.308,3191
12140,Ghost in the Shell 2: Innocence,22.527,3/6/2004,3,2004,7.308,771
47735,Summer with Monika,10.244,2/9/1953,2,1953,7.308,315
38142,5 Centimeters per Second,31.323,3/3/2007,3,2007,7.307,1781
19067,The Duellists,24.549,8/31/1977,8,1977,7.307,475
15003,Chocolate,14.139,2/6/2008,2,2008,7.307,450
11502,Knife in the Water,13.489,3/9/1962,3,1962,7.307,392
360606,Adventures in Babysitting,29.494,6/24/2016,6,2016,7.306,385
604605,Hello World,17.921,9/20/2019,9,2019,7.306,325
356296,Suburra,11.993,10/14/2015,10,2015,7.305,1194
40794,Loose Cannons,10.437,2/12/2010,2,2010,7.305,742
11101,Stalingrad,21.572,1/20/1993,1,1993,7.305,505
338766,Hell or High Water,25.815,8/11/2016,8,2016,7.304,4166
205587,The Judge,74.368,10/8/2014,10,2014,7.304,3779
30061,Justice League: Crisis on Two Earths,26.667,2/23/2010,2,2010,7.304,649
3109,The Quiet Man,16.795,7/21/1952,7,1952,7.304,468
779,Vampyr,15.197,5/6/1932,5,1932,7.304,461
353577,Love at First Sight,67.616,9/15/2023,9,2023,7.304,334
44264,True Grit,24.931,12/22/2010,12,2010,7.303,4937
400617,Phantom Thread,23.16,12/25/2017,12,2017,7.303,3244
11948,"Merry Christmas, Mr. Lawrence",20.055,5/28/1983,5,1983,7.303,406
44264,True Grit,24.931,12/22/2010,12,2010,7.302,4938
4771,Gone Baby Gone,20.568,9/18/2007,9,2007,7.302,3428
11963,Three Days of the Condor,20.665,8/1/1975,8,1975,7.301,1041
440596,Kiss and Cry,14.113,2/10/2017,2,2017,7.301,403
114150,Pitch Perfect,33.496,9/28/2012,9,2012,7.3,6249
377,A Nightmare on Elm Street,43.393,11/9/1984,11,1984,7.3,4709
116,Match Point,24.528,10/26/2005,10,2005,7.3,3798
6145,Fracture,29.793,4/19/2007,4,2007,7.3,3634
167073,Brooklyn,19.114,10/20/2015,10,2015,7.3,2950
9539,Martyrs,43.04,9/3/2008,9,2008,7.3,2457
1850,Man on the Moon,15.848,12/22/1999,12,1999,7.3,1617
9833,The Phantom of the Opera,34.101,12/8/2004,12,2004,7.3,1486
323677,Race,21.466,2/19/2016,2,2016,7.3,1458
850,A Christmas Story,24.983,11/18/1983,11,1983,7.3,1126
1433,The Devil's Backbone,20.404,4/20/2001,4,2001,7.3,1118
474395,Teen Titans Go! To the Movies,27.815,7/27/2018,7,2018,7.3,1044
58857,13 Assassins,21.307,9/9/2010,9,2010,7.3,1028
508763,A Dog's Way Home,37.859,1/10/2019,1,2019,7.3,1019
3063,Duck Soup,13.38,11/12/1933,11,1933,7.3,709
23566,Barbie and the Three Musketeers,31.963,9/15/2009,9,2009,7.3,622
392982,Marshall,30.877,10/13/2017,10,2017,7.3,565
75624,Naruto Shippuden the Movie: Blood Prison,38.571,7/30/2011,7,2011,7.3,532
390497,Tunnel,28.836,8/10/2016,8,2016,7.3,532
923939,The Wonderful Story of Henry Sugar,44.038,9/20/2023,9,2023,7.3,494
79120,Weekend,11.67,10/23/2011,10,2011,7.3,492
113082,Berserk: The Golden Age Arc I - The Egg of the King,44.193,2/3/2012,2,2012,7.3,445
11647,Infernal Affairs II,29.394,10/1/2003,10,2003,7.3,366
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,44.168,6/23/2012,6,2012,7.3,365
1818,Shoot the Piano Player,13.17,11/25/1960,11,1960,7.3,365
28055,Blood and Black Lace,12.832,4/10/1964,4,1964,7.3,359
360365,Tini: The New Life of Violetta,13.02,5/4/2016,5,2016,7.3,359
36040,Walkabout,15.08,7/1/1971,7,1971,7.3,351
15600,Missing,12.956,2/12/1982,2,1982,7.3,341
6949,"What's Up, Doc?",15.773,3/9/1972,3,1972,7.3,335
987,The Front Page,15.014,11/1/1974,11,1974,7.3,311
497582,Enola Holmes,32.005,9/23/2020,9,2020,7.299,5604
10312,Patch Adams,33.865,12/25/1998,12,1998,7.299,3021
13446,Withnail & I,10.524,6/19/1987,6,1987,7.299,496
45612,Source Code,36.14,3/30/2011,3,2011,7.298,7765
2640,Heathers,21.272,3/31/1989,3,1989,7.298,1537
284689,Testament of Youth,15.595,10/14/2014,10,2014,7.298,714
922,Dead Man,16.576,12/23/1995,12,1995,7.297,1434
10654,Hair,22.781,3/15/1979,3,1979,7.297,602
610120,Anima,8.865,6/27/2019,6,2019,7.297,394
49538,X-Men: First Class,3.539,6/1/2011,6,2011,7.296,12082
87,Indiana Jones and the Temple of Doom,57.473,5/23/1984,5,1984,7.296,8604
23550,His Secret Life,10.965,3/16/2001,3,2001,7.296,504
15384,Red Cliff II,15.219,1/7/2009,1,2009,7.296,412
259761,Lights Out,4.943,12/30/2013,12,2013,7.296,336
876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,93.969,11/25/2022,11,2022,7.296,333
5548,RoboCop,48.855,7/17/1987,7,1987,7.295,4636
1265,Bridge to Terabithia,59.729,2/15/2007,2,2007,7.295,4422
948713,The Last Kingdom: Seven Kings Must Die,81.714,4/14/2023,4,2023,7.295,550
594328,Phineas and Ferb: The Movie: Candace Against the Universe,23.871,8/28/2020,8,2020,7.295,341
61791,Rise of the Planet of the Apes,101,8/3/2011,8,2011,7.294,10902
199,Star Trek: First Contact,33.292,11/22/1996,11,1996,7.294,1616
408220,Justice League Dark,19.66,1/24/2017,1,2017,7.294,993
403450,At War for Love,6.24,10/27/2016,10,2016,7.294,492
497698,Black Widow,102.729,7/7/2021,7,2021,7.293,9429
53565,Steamboat Willie,18.19,11/18/1928,11,1928,7.293,472
965,The Magnificent Ambersons,14.224,7/10/1942,7,1942,7.293,375
259693,The Conjuring 2,93.458,6/8/2016,6,2016,7.292,7895
10112,The Aristocats,58.578,12/24/1970,12,1970,7.292,4701
21032,Balto,27.118,12/22/1995,12,1995,7.292,1897
1491,The Illusionist,26.86,8/18/2006,8,2006,7.291,4574
813,Airplane!,38.658,7/2/1980,7,1980,7.291,4118
2639,Deconstructing Harry,17.308,12/12/1997,12,1997,7.291,868
11868,Dracula,25.213,5/22/1958,5,1958,7.291,539
20620,Seconds,13.974,10/5/1966,10,1966,7.291,311
837,Videodrome,23.717,2/4/1983,2,1983,7.29,1973
271674,Suite Française,15.274,3/12/2015,3,2015,7.29,1061
65229,Tomboy,12.461,4/20/2011,4,2011,7.29,642
483980,Z-O-M-B-I-E-S,36.507,2/16/2018,2,2018,7.29,630
306745,Freeheld,21.598,10/2/2015,10,2015,7.29,615
11943,Jeremiah Johnson,29.802,9/10/1972,9,1972,7.29,540
140607,Star Wars: The Force Awakens,64.136,12/15/2015,12,2015,7.289,18487
1830,Lord of War,123.073,9/16/2005,9,2005,7.289,4339
11886,Robin Hood,47.894,11/8/1973,11,1973,7.289,4066
30497,The Texas Chain Saw Massacre,44.367,10/1/1974,10,1974,7.289,2946
34653,A Single Man,18.43,12/11/2009,12,2009,7.289,1450
8337,They Live,37.848,11/23/1988,11,1988,7.288,2738
9587,Little Women,31.402,12/21/1994,12,1994,7.288,1122
13008,An American Crime,21.434,7/27/2007,7,2007,7.288,615
18183,Like Water for Chocolate,15.669,4/16/1992,4,1992,7.288,423
861,Total Recall,55.151,6/1/1990,6,1990,7.287,5311
590,The Hours,17.021,12/27/2002,12,2002,7.287,1545
11713,Fist of Fury,36.161,3/22/1972,3,1972,7.287,856
10722,The Day of the Beast,12.29,10/20/1995,10,1995,7.287,482
14554,Bad Day at Black Rock,14.557,1/13/1955,1,1955,7.287,328
941,Lethal Weapon,36.269,3/6/1987,3,1987,7.286,4210
614696,#Alive,38.409,6/24/2020,6,2020,7.286,1599
3176,Battle Royale,28.532,12/16/2000,12,2000,7.285,3111
80184,The Hidden Face,19.598,9/16/2011,9,2011,7.285,945
53457,Sarah's Key,13.726,9/16/2010,9,2010,7.285,653
459003,Mavka: The Forest Song,298.215,3/2/2023,3,2023,7.285,509
14447,A Matter of Loaf and Death,14.807,12/3/2008,12,2008,7.285,455
557,Spider-Man,104.022,5/1/2002,5,2002,7.283,17828
413279,Team Thor,17.514,8/28/2016,8,2016,7.283,493
318781,Colonia,25.161,6/24/2015,6,2015,7.282,1822
902,The City of Lost Children,18.394,5/17/1995,5,1995,7.282,985
69735,Batman: Year One,36.753,9/27/2011,9,2011,7.282,872
121875,In the House,25.867,9/26/2012,9,2012,7.281,780
837881,She Said,31.457,11/17/2022,11,2022,7.281,424
493922,Hereditary,67.39,6/7/2018,6,2018,7.28,7010
10794,The Party,26.874,4/4/1968,4,1968,7.28,690
379291,Justice League vs. Teen Titans,28.191,3/26/2016,3,2016,7.279,885
152780,The Past,7.716,5/17/2013,5,2013,7.279,513
1672,The Professional,14.087,10/21/1981,10,1981,7.278,469
12900,Conspiracy,16.4,5/19/2001,5,2001,7.278,352
177,The Fisher King,18.068,9/20/1991,9,1991,7.277,1217
632617,C'mon C'mon,17.858,11/19/2021,11,2021,7.277,584
785663,Old Henry,14.426,10/1/2021,10,2021,7.277,440
19913,(500) Days of Summer,47.148,7/17/2009,7,2009,7.276,9445
68734,Argo,37.442,10/11/2012,10,2012,7.276,7818
9325,The Jungle Book,72.165,10/18/1967,10,1967,7.276,5857
286192,Lava,15.798,10/10/2014,10,2014,7.276,1011
10440,Manhattan Murder Mystery,13.723,5/2/1993,5,1993,7.276,973
99861,Avengers: Age of Ultron,119.33,4/22/2015,4,2015,7.274,21924
9603,Clueless,50.821,7/19/1995,7,1995,7.273,4068
3121,Nashville,10.808,6/11/1975,6,1975,7.273,352
391713,Lady Bird,51.797,9/1/2017,9,2017,7.272,7934
300671,13 Hours: The Secret Soldiers of Benghazi,74.809,1/14/2016,1,2016,7.272,3264
1262,Stranger Than Fiction,16.501,9/9/2006,9,2006,7.271,2109
424488,Megan Leavey,17.546,6/9/2017,6,2017,7.271,722
778730,Crazy About Her,11.461,2/26/2021,2,2021,7.271,430
15392,Crossroads,24.675,3/14/1986,3,1986,7.271,380
10795,Tell No One,12.112,11/1/2006,11,2006,7.27,1284
11305,Mystery Train,11.171,9/6/1989,9,1989,7.27,395
330457,Frozen II,122.451,11/20/2019,11,2019,7.269,9139
75629,Evangelion: 3.0 You Can (Not) Redo,32.837,11/17/2012,11,2012,7.269,734
93289,Now Where Did the Seventh Company Get to?,7.154,5/24/1973,5,1973,7.269,314
60308,Moneyball,26.688,9/23/2011,9,2011,7.268,4711
17814,Assault on Precinct 13,18.691,11/5/1976,11,1976,7.268,969
651881,Bye Bye Morons,12.866,10/21/2020,10,2020,7.268,758
41201,The Illusionist,13.826,6/16/2010,6,2010,7.268,540
453278,The Rider,18.294,3/28/2018,3,2018,7.268,454
11816,On Golden Pond,15.531,12/1/1981,12,1981,7.268,420
258230,A Monster Calls,27.985,10/7/2016,10,2016,7.267,3141
9550,House of Flying Daggers,20.347,5/19/2004,5,2004,7.267,1470
19666,Lagaan: Once Upon a Time in India,21.401,6/15/2001,6,2001,7.267,512
13597,Labyrinth,40.068,6/27/1986,6,1986,7.266,2201
